time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
52.780000	1.148341	392.029493	0.210413	-1.174097	392.029493	0.210413
52.790000	1.205204	392.059396	0.210454	-1.220090	392.059396	0.210454
52.800000	1.296448	391.980833	0.210510	-1.252889	391.980833	0.210510
52.810000	1.405502	391.807287	0.210568	-1.266388	391.807287	0.210568
52.820000	1.509985	391.579441	0.210621	-1.262676	391.579441	0.210621
52.830000	1.590246	391.347644	0.210666	-1.249720	391.347644	0.210666
52.840000	1.637308	391.152308	0.210707	-1.236677	391.152308	0.210707
52.850000	1.656293	391.012297	0.210748	-1.229687	391.012297	0.210748
52.860000	1.663660	390.925952	0.210795	-1.230142	390.925952	0.210795
52.870000	1.679667	390.881052	0.210853	-1.235546	390.881052	0.210853
52.880000	1.719649	390.864966	0.210921	-1.241679	390.864966	0.210921
52.890000	1.787958	390.868167	0.210994	-1.244549	390.868167	0.210994
52.900000	1.876766	390.881207	0.211064	-1.241332	390.881207	0.211064
52.910000	1.969567	390.891090	0.211117	-1.230366	390.891090	0.211117
52.920000	2.047350	390.882637	0.211146	-1.210860	390.882637	0.211146
52.930000	2.094852	390.844397	0.211149	-1.183017	390.844397	0.211149
52.940000	2.104849	390.772972	0.211131	-1.148818	390.772972	0.211131
52.950000	2.079556	390.670254	0.211095	-1.112809	390.670254	0.211095
52.960000	2.029306	390.535064	0.211043	-1.081773	390.535064	0.211043
52.970000	1.969253	390.357253	0.210970	-1.062578	390.357253	0.210970
52.980000	1.915041	390.121696	0.210869	-1.058914	390.121696	0.210869
52.990000	1.878287	389.821358	0.210741	-1.068892	389.821358	0.210741
53.000000	1.862895	389.469947	0.210594	-1.085359	389.469947	0.210594
53.010000	1.863406	389.103292	0.210443	-1.099200	389.103292	0.210443
53.020000	1.866514	388.766184	0.210301	-1.103961	388.766184	0.210301
53.030000	1.855957	388.491957	0.210174	-1.099195	388.491957	0.210174
53.040000	1.819357	388.287400	0.210053	-1.090626	388.287400	0.210053
53.050000	1.754150	388.132269	0.209924	-1.087029	388.132269	0.209924
53.060000	1.669481	387.993512	0.209771	-1.095560	387.993512	0.209771
53.070000	1.582576	387.846048	0.209590	-1.118090	387.846048	0.209590
53.080000	1.510887	387.689153	0.209386	-1.150360	387.689153	0.209386
53.090000	1.463769	387.550720	0.209178	-1.184005	387.550720	0.209178
53.100000	1.437995	387.477853	0.208982	-1.209922	387.477853	0.208982
53.110000	1.419641	387.518227	0.208812	-1.221106	387.518227	0.208812
53.120000	1.391555	387.699869	0.208671	-1.214067	387.699869	0.208671
53.130000	1.342621	388.017040	0.208550	-1.189192	388.017040	0.208550
53.140000	1.273961	388.426842	0.208432	-1.150793	388.426842	0.208432
53.150000	1.198915	388.856723	0.208302	-1.106821	388.856723	0.208302
53.160000	1.136963	389.219192	0.208152	-1.067461	389.219192	0.208152
53.170000	1.104850	389.428725	0.207982	-1.042198	389.428725	0.207982
53.180000	1.109221	389.416969	0.207809	-1.036328	389.416969	0.207809
53.190000	1.143800	389.144491	0.207653	-1.048833	389.144491	0.207653
53.200000	1.191696	388.608531	0.207534	-1.073069	388.608531	0.207534
53.210000	1.231410	387.846343	0.207462	-1.099918	387.846343	0.207462
53.220000	1.244235	386.933548	0.207433	-1.121613	386.933548	0.207433
53.230000	1.220720	385.976860	0.207431	-1.134310	385.976860	0.207431
53.240000	1.164191	385.100357	0.207433	-1.138632	385.100357	0.207433
53.250000	1.089898	384.424405	0.207422	-1.138626	384.424405	0.207422
53.260000	1.019671	384.038367	0.207389	-1.139933	384.038367	0.207389
53.270000	0.973929	383.973060	0.207337	-1.147617	383.973060	0.207337
53.280000	0.964454	384.184051	0.207276	-1.163795	384.184051	0.207276
53.290000	0.991236	384.557258	0.207214	-1.185642	384.557258	0.207214
53.300000	1.044580	384.940755	0.207155	-1.204933	384.940755	0.207155
53.310000	1.110794	385.193665	0.207100	-1.210194	385.193665	0.207100
53.320000	1.178107	385.232141	0.207045	-1.191289	385.232141	0.207045
53.330000	1.239786	385.051588	0.206991	-1.144590	385.051588	0.206991
53.340000	1.293373	384.715367	0.206938	-1.076007	384.715367	0.206938
53.350000	1.337156	384.317386	0.206884	-1.000001	384.317386	0.206884
53.360000	1.366386	383.938961	0.206822	-0.934714	383.938961	0.206822
53.370000	1.372001	383.621821	0.206738	-0.895396	383.621821	0.206738
53.380000	1.343462	383.368369	0.206615	-0.889075	383.368369	0.206615
53.390000	1.275010	383.163866	0.206446	-0.912661	383.163866	0.206446
53.400000	1.172104	383.002599	0.206235	-0.954897	383.002599	0.206235
53.410000	1.053605	382.899252	0.206007	-1.000899	382.899252	0.206007
53.420000	0.946794	382.877899	0.205790	-1.037141	382.877899	0.205790
53.430000	0.876276	382.946869	0.205611	-1.054996	382.946869	0.205611
53.440000	0.852054	383.077393	0.205475	-1.051845	383.077393	0.205475
53.450000	0.863483	383.201612	0.205369	-1.030005	383.201612	0.205369
53.460000	0.883035	383.233571	0.205263	-0.994673	383.233571	0.205263
53.470000	0.878161	383.103401	0.205129	-0.952364	383.103401	0.205129
53.480000	0.824963	382.787492	0.204946	-0.910641	382.787492	0.204946
53.490000	0.716797	382.319470	0.204713	-0.878494	382.319470	0.204713
53.500000	0.564561	381.776732	0.204440	-0.865633	381.776732	0.204440
53.510000	0.390117	381.249704	0.204147	-0.879437	381.249704	0.204147
53.520000	0.217110	380.809216	0.203851	-0.920499	380.809216	0.203851
53.530000	0.063261	380.486839	0.203564	-0.979876	380.486839	0.203564
53.540000	-0.063684	380.274597	0.203288	-1.041000	380.274597	0.203288
53.550000	-0.165990	380.139690	0.203019	-1.086219	380.139690	0.203019
53.560000	-0.252757	380.043477	0.202757	-1.104396	380.043477	0.202757
53.570000	-0.334847	379.954791	0.202505	-1.094987	379.954791	0.202505
53.580000	-0.419629	379.853730	0.202271	-1.066394	379.853730	0.202271
53.590000	-0.507453	379.728518	0.202066	-1.030185	379.728518	0.202066
53.600000	-0.591460	379.571215	0.201901	-0.995014	379.571215	0.201901
53.610000	-0.661070	379.376850	0.201777	-0.963472	379.376850	0.201777
53.620000	-0.707496	379.146585	0.201689	-0.932824	379.146585	0.201689
53.630000	-0.728213	378.891647	0.201622	-0.898306	378.891647	0.201622
53.640000	-0.727622	378.633892	0.201564	-0.856819	378.633892	0.201564
53.650000	-0.713455	378.401414	0.201509	-0.809116	378.401414	0.201509
53.660000	-0.691256	378.221075	0.201461	-0.759734	378.221075	0.201461
53.670000	-0.660553	378.110954	0.201435	-0.715078	378.110954	0.201435
53.680000	-0.615198	378.074274	0.201454	-0.680809	378.074274	0.201454
53.690000	-0.547582	378.095159	0.201537	-0.659751	378.095159	0.201537
53.700000	-0.454119	378.137425	0.201689	-0.650873	378.137425	0.201689
53.710000	-0.338880	378.149208	0.201898	-0.649249	378.149208	0.201898
53.720000	-0.213652	378.075414	0.202134	-0.646751	378.075414	0.202134
53.730000	-0.094602	377.876115	0.202364	-0.633573	377.876115	0.202364
53.740000	0.002972	377.544499	0.202563	-0.600942	377.544499	0.202563
53.750000	0.069879	377.116223	0.202720	-0.544753	377.116223	0.202720
53.760000	0.106499	376.664408	0.202848	-0.468742	376.664408	0.202848
53.770000	0.123114	376.279830	0.202970	-0.385172	376.279830	0.202970
53.780000	0.136559	376.041976	0.203110	-0.311830	376.041976	0.203110
53.790000	0.164045	375.990973	0.203285	-0.266120	375.990973	0.203285
53.800000	0.216591	376.111357	0.203496	-0.258946	376.111357	0.203496
53.810000	0.295107	376.335040	0.203730	-0.291476	376.335040	0.203730
53.820000	0.391190	376.563536	0.203973	-0.356048	376.563536	0.203973
53.830000	0.492200	376.701489	0.204210	-0.439734	376.701489	0.204210
53.840000	0.587760	376.688785	0.204433	-0.527612	376.688785	0.204433
53.850000	0.674023	376.519433	0.204640	-0.604088	376.519433	0.204640
53.860000	0.753626	376.241138	0.204833	-0.653349	376.241138	0.204833
53.870000	0.831969	375.937044	0.205015	-0.661522	375.937044	0.205015
53.880000	0.912722	375.697185	0.205192	-0.621540	375.697185	0.205192
53.890000	0.995618	375.589897	0.205372	-0.538524	375.589897	0.205372
53.900000	1.077838	375.642243	0.205564	-0.431620	375.642243	0.205564
53.910000	1.157764	375.834632	0.205779	-0.329453	375.834632	0.205779
53.920000	1.238210	376.109898	0.206024	-0.259906	376.109898	0.206024
53.930000	1.326386	376.392713	0.206300	-0.238429	376.392713	0.206300
53.940000	1.429760	376.612051	0.206595	-0.260509	376.612051	0.206595
53.950000	1.549704	376.719032	0.206892	-0.302428	376.719032	0.206892
53.960000	1.676798	376.695605	0.207164	-0.330694	376.695605	0.207164
53.970000	1.791445	376.554826	0.207382	-0.316252	376.554826	0.207382
53.980000	1.870762	376.336693	0.207528	-0.247061	376.336693	0.207528
53.990000	1.898938	376.101806	0.207601	-0.133428	376.101806	0.207601
54.000000	1.875737	375.920799	0.207617	-0.004123	375.920799	0.207617
54.010000	1.818422	375.856536	0.207608	0.104350	375.856536	0.207608
54.020000	1.755783	375.941257	0.207607	0.160416	375.941257	0.207607
54.030000	1.717005	376.158507	0.207632	0.147311	376.158507	0.207632
54.040000	1.720518	376.442216	0.207679	0.067511	376.442216	0.207679
54.050000	1.767554	376.698425	0.207728	-0.058833	376.698425	0.207728
54.060000	1.842613	376.842143	0.207754	-0.200506	376.842143	0.207754
54.070000	1.919963	376.831601	0.207742	-0.324878	376.831601	0.207742
54.080000	1.973050	376.682543	0.207690	-0.407553	376.682543	0.207690
54.090000	1.983086	376.456496	0.207606	-0.438595	376.456496	0.207606
54.100000	1.944000	376.231520	0.207502	-0.423082	376.231520	0.207502
54.110000	1.862711	376.072010	0.207383	-0.376416	376.072010	0.207383
54.120000	1.755448	376.011495	0.207243	-0.317447	376.011495	0.207243
54.130000	1.641827	376.052357	0.207077	-0.263074	376.052357	0.207077
54.140000	1.538545	376.176734	0.206877	-0.226216	376.176734	0.206877
54.150000	1.454279	376.359100	0.206640	-0.216281	376.359100	0.206640
54.160000	1.387016	376.573612	0.206373	-0.239832	376.573612	0.206373
54.170000	1.324741	376.794638	0.206084	-0.299724	376.794638	0.206084
54.180000	1.249689	376.993194	0.205779	-0.392863	376.993194	0.205779
54.190000	1.145225	377.134090	0.205466	-0.508212	377.134090	0.205466
54.200000	1.003066	377.178407	0.205141	-0.627106	377.178407	0.205141
54.210000	0.827829	377.093475	0.204802	-0.727073	377.093475	0.204802
54.220000	0.636501	376.867664	0.204444	-0.788693	376.867664	0.204444
54.230000	0.452445	376.522780	0.204064	-0.803001	376.522780	0.204064
54.240000	0.296170	376.116396	0.203667	-0.775853	376.116396	0.203667
54.250000	0.176972	375.731479	0.203262	-0.726401	375.731479	0.203262
54.260000	0.089446	375.457367	0.202860	-0.679658	375.457367	0.202860
54.270000	0.016741	375.369070	0.202476	-0.656330	375.369070	0.202476
54.280000	-0.060728	375.509564	0.202124	-0.664870	375.509564	0.202124
54.290000	-0.155212	375.876589	0.201816	-0.699578	375.876589	0.201816
54.300000	-0.265268	376.416053	0.201562	-0.745134	376.416053	0.201562
54.310000	-0.376653	377.027609	0.201358	-0.784392	377.027609	0.201358
54.320000	-0.470356	377.587977	0.201193	-0.804942	377.587977	0.201193
54.330000	-0.533608	377.989650	0.201049	-0.801675	377.989650	0.201049
54.340000	-0.567767	378.180662	0.200912	-0.775698	378.180662	0.200912
54.350000	-0.588563	378.184966	0.200772	-0.731993	378.184966	0.200772
54.360000	-0.618514	378.090260	0.200631	-0.677824	378.090260	0.200631
54.370000	-0.675555	378.007726	0.200490	-0.622073	378.007726	0.200490
54.380000	-0.763684	378.024417	0.200353	-0.574425	378.024417	0.200353
54.390000	-0.870149	378.172511	0.200216	-0.543668	378.172511	0.200216
54.400000	-0.970365	378.428596	0.200077	-0.535533	378.428596	0.200077
54.410000	-1.038306	378.738688	0.199939	-0.551038	378.738688	0.199939
54.420000	-1.057712	379.052118	0.199809	-0.585845	379.052118	0.199809
54.430000	-1.029190	379.345895	0.199695	-0.630494	379.345895	0.199695
54.440000	-0.970129	379.629125	0.199610	-0.671505	379.629125	0.199610
54.450000	-0.907628	379.928475	0.199560	-0.693846	379.928475	0.199560
54.460000	-0.867656	380.264560	0.199548	-0.685190	380.264560	0.199548
54.470000	-0.865065	380.632528	0.199575	-0.641107	380.632528	0.199575
54.480000	-0.898401	380.997670	0.199636	-0.568728	380.997670	0.199636
54.490000	-0.951347	381.309510	0.199724	-0.486134	381.309510	0.199724
54.500000	-1.000108	381.528254	0.199829	-0.416304	381.528254	0.199829
54.510000	-1.023783	381.650010	0.199939	-0.377435	381.650010	0.199939
54.520000	-1.013282	381.716616	0.200045	-0.373971	381.716616	0.200045
54.530000	-0.974522	381.803537	0.200148	-0.393156	381.803537	0.200148
54.540000	-0.924026	381.990734	0.200256	-0.409775	381.990734	0.200256
54.550000	-0.878986	382.329852	0.200386	-0.397575	382.329852	0.200386
54.560000	-0.847166	382.821959	0.200552	-0.342037	382.821959	0.200552
54.570000	-0.822429	383.414694	0.200760	-0.247948	383.414694	0.200760
54.580000	-0.788438	384.019932	0.201001	-0.137765	384.019932	0.201001
54.590000	-0.728371	384.545948	0.201258	-0.041605	384.545948	0.201258
54.600000	-0.634972	384.932744	0.201507	0.015974	384.932744	0.201507
54.610000	-0.515202	385.177002	0.201735	0.026091	385.177002	0.201735
54.620000	-0.386967	385.335915	0.201939	-0.001692	385.335915	0.201939
54.630000	-0.269912	385.507031	0.202133	-0.044457	385.507031	0.202133
54.640000	-0.175514	385.791297	0.202334	-0.076038	385.791297	0.202334
54.650000	-0.101826	386.253743	0.202556	-0.077468	386.253743	0.202556
54.660000	-0.035356	386.897328	0.202806	-0.043317	386.897328	0.202806
54.670000	0.041385	387.660276	0.203076	0.018240	387.660276	0.203076
54.680000	0.141020	388.438242	0.203352	0.090484	388.438242	0.203352
54.690000	0.265665	389.122948	0.203623	0.154938	389.122948	0.203623
54.700000	0.406842	389.641685	0.203887	0.196655	389.641685	0.203887
54.710000	0.550137	389.980925	0.204153	0.206749	389.980925	0.204153
54.720000	0.681573	390.184224	0.204437	0.182776	390.184224	0.204437
54.730000	0.792494	390.327341	0.204746	0.128206	390.327341	0.204746
54.740000	0.881299	390.484685	0.205074	0.051788	390.484685	0.205074
54.750000	0.952293	390.703994	0.205400	-0.033119	390.703994	0.205400
54.760000	1.013074	390.999289	0.205696	-0.109891	390.999289	0.205696
54.770000	1.071748	391.360880	0.205941	-0.161549	391.360880	0.205941
54.780000	1.134555	391.772496	0.206131	-0.175517	391.772496	0.206131
54.790000	1.204071	392.223823	0.206279	-0.148805	392.223823	0.206279
54.800000	1.278225	392.711841	0.206410	-0.090735	392.711841	0.206410
54.810000	1.350702	393.232636	0.206546	-0.020717	393.232636	0.206546
54.820000	1.413084	393.771840	0.206695	0.038708	393.771840	0.206695
54.830000	1.458366	394.302468	0.206854	0.070010	394.302468	0.206854
54.840000	1.484497	394.793592	0.207007	0.065454	394.793592	0.207007
54.850000	1.496106	395.225367	0.207139	0.026390	395.225367	0.207139
54.860000	1.502904	395.600771	0.207241	-0.041036	395.600771	0.207241
54.870000	1.514719	395.945692	0.207311	-0.129735	395.945692	0.207311
54.880000	1.535201	396.296165	0.207353	-0.232401	396.296165	0.207353
54.890000	1.557737	396.680114	0.207372	-0.339734	396.680114	0.207372
54.900000	1.566588	397.104925	0.207368	-0.438935	397.104925	0.207368
54.910000	1.543600	397.558838	0.207339	-0.514874	397.558838	0.207339
54.920000	1.477527	398.025303	0.207284	-0.554192	398.025303	0.207284
54.930000	1.371308	398.500836	0.207210	-0.550727	398.500836	0.207210
54.940000	1.243698	399.004155	0.207135	-0.509837	399.004155	0.207135
54.950000	1.124582	399.569598	0.207083	-0.449258	399.569598	0.207083
54.960000	1.046021	400.228006	0.207075	-0.394988	400.228006	0.207075
54.970000	1.032338	400.986631	0.207119	-0.372590	400.986631	0.207119
54.980000	1.092431	401.820760	0.207205	-0.396931	401.820760	0.207205
54.990000	1.216693	402.682821	0.207309	-0.465119	402.682821	0.207309
55.000000	1.379628	403.524472	0.207402	-0.556478	403.524472	0.207402
55.010000	1.547433	404.319766	0.207464	-0.640042	404.319766	0.207464
55.020000	1.687878	405.077051	0.207495	-0.686280	405.077051	0.207495
55.030000	1.778831	405.833715	0.207507	-0.677937	405.833715	0.207507
55.040000	1.812539	406.637482	0.207520	-0.615899	406.637482	0.207520
55.050000	1.794908	407.524801	0.207545	-0.518580	407.524801	0.207545
55.060000	1.741174	408.506936	0.207580	-0.415908	408.506936	0.207580
55.070000	1.670324	409.568280	0.207608	-0.340270	409.568280	0.207608
55.080000	1.600241	410.674481	0.207608	-0.317051	410.674481	0.207608
55.090000	1.544406	411.784656	0.207566	-0.357329	411.784656	0.207566
55.100000	1.510164	412.862720	0.207484	-0.455006	412.862720	0.207484
55.110000	1.498327	413.885037	0.207380	-0.589475	413.885037	0.207380
55.120000	1.503956	414.843302	0.207277	-0.732892	414.843302	0.207277
55.130000	1.518141	415.742944	0.207196	-0.859100	415.742944	0.207196
55.140000	1.530397	416.598894	0.207143	-0.950883	416.598894	0.207143
55.150000	1.531222	417.431192	0.207110	-1.003469	417.431192	0.207110
55.160000	1.514426	418.261490	0.207075	-1.023957	418.261490	0.207075
55.170000	1.478820	419.109076	0.207012	-1.027421	419.109076	0.207012
55.180000	1.428625	419.984847	0.206900	-1.030955	419.984847	0.206900
55.190000	1.371830	420.884669	0.206727	-1.047347	420.884669	0.206727
55.200000	1.316253	421.786699	0.206488	-1.080568	421.786699	0.206488
55.210000	1.264353	422.655876	0.206192	-1.124972	422.655876	0.206192
55.220000	1.209230	423.453066	0.205852	-1.168635	423.453066	0.205852
55.230000	1.134624	424.141828	0.205488	-1.199222	424.141828	0.205488
55.240000	1.020347	424.687845	0.205123	-1.209521	424.687845	0.205123
55.250000	0.851781	425.053609	0.204782	-1.200260	425.053609	0.204782
55.260000	0.629502	425.197040	0.204485	-1.179638	425.197040	0.204485
55.270000	0.374274	425.081260	0.204248	-1.160607	425.081260	0.204248
55.280000	0.124393	424.694300	0.204082	-1.157257	424.694300	0.204082
55.290000	-0.074368	424.068722	0.203986	-1.180953	424.068722	0.203986
55.300000	-0.182922	423.288509	0.203952	-1.236389	423.288509	0.203952
55.310000	-0.182123	422.475893	0.203964	-1.318448	422.475893	0.203964
55.320000	-0.080238	421.760516	0.204002	-1.411802	421.760516	0.204002
55.330000	0.088738	421.241967	0.204048	-1.494826	421.241967	0.204048
55.340000	0.276311	420.960110	0.204090	-1.546962	420.960110	0.204090
55.350000	0.436738	420.884306	0.204126	-1.555932	420.884306	0.204126
55.360000	0.543241	420.924694	0.204166	-1.520809	420.924694	0.204166
55.370000	0.595604	420.960084	0.204222	-1.449759	420.960084	0.204222
55.380000	0.615364	420.871924	0.204307	-1.354972	420.871924	0.204307
55.390000	0.631530	420.573842	0.204425	-1.248622	420.573842	0.204425
55.400000	0.665082	420.030080	0.204570	-1.141786	420.030080	0.204570
55.410000	0.720695	419.260565	0.204731	-1.045222	419.260565	0.204731
55.420000	0.788981	418.333171	0.204888	-0.969554	418.333171	0.204888
55.430000	0.855951	417.345192	0.205028	-0.923495	417.345192	0.205028
55.440000	0.912807	416.397645	0.205142	-0.910965	416.397645	0.205142
55.450000	0.960510	415.568074	0.205229	-0.929159	415.568074	0.205229
55.460000	1.007896	414.888922	0.205302	-0.969015	414.888922	0.205302
55.470000	1.065983	414.337813	0.205376	-1.017811	414.337813	0.205376
55.480000	1.142228	413.843427	0.205461	-1.062392	413.843427	0.205461
55.490000	1.237258	413.306888	0.205557	-1.091576	413.306888	0.205557
55.500000	1.344587	412.634228	0.205650	-1.097456	412.634228	0.205650
55.510000	1.452642	411.770732	0.205719	-1.076308	411.770732	0.205719
55.520000	1.548015	410.724540	0.205742	-1.029748	410.724540	0.205742
55.530000	1.618911	409.567904	0.205712	-0.965691	409.567904	0.205712
55.540000	1.657795	408.412191	0.205634	-0.897686	408.412191	0.205634
55.550000	1.662460	407.364840	0.205521	-0.841467	407.364840	0.205521
55.560000	1.635269	406.486606	0.205390	-0.809243	406.486606	0.205390
55.570000	1.581161	405.768655	0.205249	-0.804209	405.768655	0.205249
55.580000	1.505630	405.139767	0.205096	-0.818398	405.139767	0.205096
55.590000	1.413789	404.498830	0.204929	-0.835715	404.498830	0.204929
55.600000	1.310802	403.755791	0.204743	-0.839335	403.755791	0.204743
55.610000	1.202991	402.862256	0.204538	-0.820181	402.862256	0.204538
55.620000	1.098317	401.821405	0.204316	-0.782057	401.821405	0.204316
55.630000	1.005235	400.679522	0.204074	-0.740165	400.679522	0.204074
55.640000	0.929905	399.509308	0.203812	-0.713097	399.509308	0.203812
55.650000	0.873094	398.393678	0.203525	-0.712493	398.393678	0.203525
55.660000	0.828757	397.411381	0.203218	-0.736598	397.411381	0.203218
55.670000	0.785694	396.620568	0.202900	-0.771757	396.620568	0.202900
55.680000	0.732008	396.039054	0.202587	-0.800534	396.039054	0.202587
55.690000	0.660284	395.628213	0.202292	-0.810545	395.628213	0.202292
55.700000	0.570797	395.293208	0.202016	-0.798288	395.293208	0.202016
55.710000	0.470986	394.908394	0.201751	-0.766840	394.908394	0.201751
55.720000	0.371473	394.363494	0.201482	-0.721195	394.363494	0.201482
55.730000	0.280761	393.611627	0.201200	-0.665986	393.611627	0.201200
55.740000	0.201553	392.694786	0.200908	-0.606915	392.694786	0.200908
55.750000	0.130793	391.730969	0.200622	-0.553228	391.730969	0.200622
55.760000	0.063359	390.865861	0.200369	-0.517411	390.865861	0.200369
55.770000	-0.003048	390.210336	0.200170	-0.510838	390.210336	0.200170
55.780000	-0.065273	389.792965	0.200030	-0.537580	389.792965	0.200030
55.790000	-0.116285	389.549952	0.199937	-0.590292	389.549952	0.199937
55.800000	-0.150019	389.356941	0.199865	-0.651083	389.356941	0.199865
55.810000	-0.166280	389.087023	0.199783	-0.697667	389.087023	0.199783
55.820000	-0.172553	388.666808	0.199675	-0.712492	388.666808	0.199675
55.830000	-0.181510	388.103780	0.199544	-0.690977	388.103780	0.199544
55.840000	-0.205456	387.472851	0.199409	-0.644853	387.472851	0.199409
55.850000	-0.250475	386.870813	0.199297	-0.598279	386.870813	0.199297
55.860000	-0.313230	386.363730	0.199225	-0.577642	386.363730	0.199225
55.870000	-0.382120	385.955242	0.199196	-0.599483	385.955242	0.199196
55.880000	-0.442432	385.591267	0.199195	-0.662615	385.591267	0.199195
55.890000	-0.483037	385.195672	0.199199	-0.748752	385.195672	0.199199
55.900000	-0.501240	384.714287	0.199187	-0.831435	384.714287	0.199187
55.910000	-0.503281	384.141609	0.199148	-0.888474	384.141609	0.199148
55.920000	-0.500431	383.517030	0.199079	-0.911332	383.517030	0.199079
55.930000	-0.503152	382.896706	0.198981	-0.906965	382.896706	0.198981
55.940000	-0.516845	382.320581	0.198855	-0.892071	382.320581	0.198855
55.950000	-0.541301	381.794017	0.198700	-0.883749	381.794017	0.198700
55.960000	-0.573247	381.292190	0.198519	-0.891873	381.292190	0.198519
55.970000	-0.609388	380.781320	0.198320	-0.916470	380.781320	0.198320
55.980000	-0.647636	380.242556	0.198120	-0.949771	380.242556	0.198120
55.990000	-0.686326	379.685175	0.197943	-0.980188	379.685175	0.197943
56.000000	-0.723074	379.143410	0.197803	-0.995797	379.143410	0.197803
56.010000	-0.755047	378.660361	0.197705	-0.986982	378.660361	0.197705
56.020000	-0.780759	378.268246	0.197636	-0.949168	378.268246	0.197636
56.030000	-0.801889	377.974413	0.197578	-0.885675	377.974413	0.197578
56.040000	-0.823277	377.758223	0.197509	-0.809039	377.758223	0.197509
56.050000	-0.850545	377.578327	0.197422	-0.738762	377.578327	0.197422
56.060000	-0.886449	377.386124	0.197325	-0.695309	377.386124	0.197325
56.070000	-0.927941	377.140598	0.197237	-0.692611	377.140598	0.197237
56.080000	-0.965596	376.820773	0.197177	-0.732412	376.820773	0.197177
56.090000	-0.986069	376.432916	0.197161	-0.802942	376.432916	0.197161
56.100000	-0.977002	376.009870	0.197190	-0.882432	376.009870	0.197190
56.110000	-0.932733	375.601119	0.197256	-0.946171	375.601119	0.197256
56.120000	-0.858257	375.255721	0.197346	-0.974685	375.255721	0.197346
56.130000	-0.769001	375.004909	0.197443	-0.960170	375.004909	0.197443
56.140000	-0.685544	374.852862	0.197535	-0.908720	374.852862	0.197535
56.150000	-0.625227	374.780317	0.197619	-0.837214	374.780317	0.197619
56.160000	-0.594842	374.758034	0.197700	-0.765931	374.758034	0.197700
56.170000	-0.588331	374.761395	0.197792	-0.710197	374.761395	0.197792
56.180000	-0.590512	374.778106	0.197913	-0.675213	374.778106	0.197913
56.190000	-0.584226	374.806934	0.198072	-0.656642	374.806934	0.198072
56.200000	-0.556767	374.851471	0.198273	-0.646126	374.851471	0.198273
56.210000	-0.502717	374.914312	0.198507	-0.637740	374.914312	0.198507
56.220000	-0.423134	374.994192	0.198765	-0.630936	374.994192	0.198765
56.230000	-0.323139	375.085409	0.199038	-0.628280	375.085409	0.199038
56.240000	-0.210096	375.178173	0.199319	-0.630339	375.178173	0.199319
56.250000	-0.093083	375.259790	0.199601	-0.632329	375.259790	0.199601
56.260000	0.017453	375.317265	0.199877	-0.625758	375.317265	0.199877
56.270000	0.111349	375.341258	0.200138	-0.604295	375.341258	0.200138
56.280000	0.181971	375.330463	0.200377	-0.569419	375.330463	0.200377
56.290000	0.229435	375.295447	0.200593	-0.531054	375.295447	0.200593
56.300000	0.261456	375.261257	0.200790	-0.501880	375.261257	0.200790
56.310000	0.290614	375.267492	0.200981	-0.488794	375.267492	0.200981
56.320000	0.329105	375.363348	0.201182	-0.487459	375.363348	0.201182
56.330000	0.383747	375.595582	0.201409	-0.484002	375.595582	0.201409
56.340000	0.453872	375.990936	0.201673	-0.463055	375.990936	0.201673
56.350000	0.532959	376.539788	0.201976	-0.416985	376.539788	0.201976
56.360000	0.612698	377.190161	0.202308	-0.350547	377.190161	0.202308
56.370000	0.686982	377.857593	0.202653	-0.278409	377.857593	0.202653
56.380000	0.753682	378.448712	0.202988	-0.217632	378.448712	0.202988
56.390000	0.813560	378.889977	0.203292	-0.179719	378.889977	0.203292
56.400000	0.867505	379.151772	0.203550	-0.166077	379.151772	0.203550
56.410000	0.914224	379.260687	0.203756	-0.168047	379.260687	0.203756
56.420000	0.950161	379.296055	0.203912	-0.170607	379.296055	0.203912
56.430000	0.971861	379.369616	0.204030	-0.158288	379.369616	0.204030
56.440000	0.979357	379.591500	0.204128	-0.121795	379.591500	0.204128
56.450000	0.978388	380.032196	0.204231	-0.063187	380.032196	0.204231
56.460000	0.979806	380.695568	0.204359	0.003005	380.695568	0.204359
56.470000	0.996025	381.516520	0.204528	0.054211	381.516520	0.204528
56.480000	1.036105	382.386713	0.204738	0.068514	382.386713	0.204738
56.490000	1.102011	383.197497	0.204979	0.033795	383.197497	0.204979
56.500000	1.187963	383.879931	0.205233	-0.046785	383.879931	0.205233
56.510000	1.282931	384.423818	0.205479	-0.155282	384.423818	0.205479
56.520000	1.374484	384.869599	0.205704	-0.265002	384.869599	0.205704
56.530000	1.451875	385.280851	0.205901	-0.349473	385.280851	0.205901
56.540000	1.507604	385.712792	0.206071	-0.390856	385.712792	0.206071
56.550000	1.538218	386.190730	0.206223	-0.384906	386.190730	0.206223
56.560000	1.545292	386.704851	0.206372	-0.341330	386.704851	0.206372
56.570000	1.536308	387.219435	0.206530	-0.280157	387.219435	0.206530
56.580000	1.523937	387.689221	0.206704	-0.225618	387.689221	0.206704
56.590000	1.522624	388.074492	0.206896	-0.199094	388.074492	0.206896
56.600000	1.543195	388.349007	0.207094	-0.212708	388.349007	0.207094
56.610000	1.588023	388.500087	0.207282	-0.265354	388.500087	0.207282
