time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
42.580000	-0.450164	378.371553	0.228918	0.379539	378.371553	0.228918
42.590000	-0.441287	378.640810	0.229113	0.344069	378.640810	0.229113
42.600000	-0.431343	378.908606	0.229326	0.331690	378.908606	0.229326
42.610000	-0.416063	379.200850	0.229553	0.337832	379.200850	0.229553
42.620000	-0.392066	379.527065	0.229783	0.351366	379.527065	0.229783
42.630000	-0.359856	379.886047	0.230007	0.362180	379.886047	0.230007
42.640000	-0.324292	380.275091	0.230220	0.367323	380.275091	0.230220
42.650000	-0.291892	380.695540	0.230418	0.372444	380.695540	0.230418
42.660000	-0.266667	381.149840	0.230607	0.387882	381.149840	0.230607
42.670000	-0.247343	381.632030	0.230791	0.421709	381.632030	0.230791
42.680000	-0.227930	382.119533	0.230972	0.473865	382.119533	0.230972
42.690000	-0.201261	382.573957	0.231152	0.535013	382.573957	0.231152
42.700000	-0.163162	382.952213	0.231329	0.591003	382.952213	0.231329
42.710000	-0.114676	383.221974	0.231501	0.630343	383.221974	0.231501
42.720000	-0.061213	383.373286	0.231672	0.650217	383.373286	0.231672
42.730000	-0.009341	383.421888	0.231844	0.657451	383.421888	0.231844
42.740000	0.037003	383.405164	0.232023	0.663955	383.405164	0.232023
42.750000	0.079136	383.373704	0.232213	0.679606	383.373704	0.232213
42.760000	0.123869	383.379912	0.232418	0.707030	383.379912	0.232418
42.770000	0.181013	383.463921	0.232638	0.741382	383.463921	0.232638
42.780000	0.258781	383.639375	0.232870	0.774745	383.639375	0.232870
42.790000	0.358956	383.885426	0.233102	0.801626	383.885426	0.233102
42.800000	0.474311	384.151553	0.233319	0.821358	384.151553	0.233319
42.810000	0.590073	384.375977	0.233501	0.835723	384.375977	0.233501
42.820000	0.689172	384.509969	0.233632	0.844032	384.509969	0.233632
42.830000	0.758806	384.536048	0.233711	0.840223	384.536048	0.233711
42.840000	0.794877	384.471509	0.233747	0.815223	384.471509	0.233747
42.850000	0.801999	384.357554	0.233762	0.763619	384.357554	0.233762
42.860000	0.789228	384.241896	0.233775	0.689848	384.241896	0.233775
42.870000	0.764146	384.164181	0.233798	0.608876	384.164181	0.233798
42.880000	0.728796	384.148997	0.233827	0.540149	384.148997	0.233827
42.890000	0.679754	384.205210	0.233848	0.498485	384.205210	0.233848
42.900000	0.612099	384.327605	0.233845	0.487718	384.327605	0.233845
42.910000	0.524729	384.498842	0.233808	0.500774	384.498842	0.233808
42.920000	0.423789	384.693301	0.233737	0.525320	384.693301	0.233737
42.930000	0.322234	384.885092	0.233645	0.550847	384.885092	0.233645
42.940000	0.235800	385.058829	0.233547	0.573145	385.058829	0.233547
42.950000	0.177516	385.217142	0.233461	0.594622	385.217142	0.233461
42.960000	0.153444	385.378552	0.233402	0.621580	385.378552	0.233402
42.970000	0.161502	385.565335	0.233378	0.660496	385.565335	0.233378
42.980000	0.193515	385.788882	0.233388	0.714909	385.788882	0.233388
42.990000	0.239110	386.042683	0.233426	0.783490	386.042683	0.233426
43.000000	0.289359	386.307592	0.233480	0.859256	386.307592	0.233480
43.010000	0.338546	386.565002	0.233537	0.929845	386.565002	0.233537
43.020000	0.383664	386.808464	0.233587	0.979221	386.808464	0.233587
43.030000	0.422514	387.046372	0.233629	0.991414	387.046372	0.233629
43.040000	0.452007	387.294955	0.233665	0.956262	387.294955	0.233665
43.050000	0.468051	387.566976	0.233699	0.875583	387.566976	0.233699
43.060000	0.467299	387.863676	0.233734	0.766565	387.863676	0.233734
43.070000	0.449598	388.175068	0.233764	0.659116	388.175068	0.233764
43.080000	0.419129	388.488068	0.233780	0.586158	388.488068	0.233780
43.090000	0.382802	388.796582	0.233769	0.569754	388.796582	0.233769
43.100000	0.346256	389.106238	0.233726	0.609335	389.106238	0.233726
43.110000	0.309808	389.430464	0.233652	0.678810	389.430464	0.233652
43.120000	0.267367	389.781499	0.233555	0.736009	389.781499	0.233555
43.130000	0.209974	390.163965	0.233451	0.741671	390.163965	0.233451
43.140000	0.132700	390.576147	0.233350	0.679253	390.576147	0.233350
43.150000	0.040937	391.017114	0.233262	0.564986	391.017114	0.233262
43.160000	-0.048329	391.492550	0.233193	0.441840	391.492550	0.233193
43.170000	-0.112302	392.013322	0.233142	0.359700	392.013322	0.233142
43.180000	-0.133116	392.587142	0.233102	0.351924	392.587142	0.233102
43.190000	-0.108074	393.209181	0.233067	0.420564	393.209181	0.233067
43.200000	-0.053531	393.857918	0.233024	0.537479	393.857918	0.233024
43.210000	0.000496	394.498607	0.232970	0.659630	394.498607	0.232970
43.220000	0.023072	395.092539	0.232907	0.749692	395.092539	0.232907
43.230000	-0.003473	395.608513	0.232844	0.791335	395.608513	0.232844
43.240000	-0.074942	396.032868	0.232797	0.792504	396.032868	0.232797
43.250000	-0.166732	396.374806	0.232776	0.776719	396.374806	0.232776
43.260000	-0.244774	396.664767	0.232782	0.768282	396.664767	0.232782
43.270000	-0.280534	396.945984	0.232809	0.779601	396.945984	0.232809
43.280000	-0.262651	397.261992	0.232843	0.806841	397.261992	0.232843
43.290000	-0.200024	397.643716	0.232878	0.835104	397.643716	0.232878
43.300000	-0.115872	398.098880	0.232908	0.849128	398.098880	0.232908
43.310000	-0.036791	398.605908	0.232934	0.842865	398.605908	0.232934
43.320000	0.017566	399.115351	0.232955	0.822675	399.115351	0.232955
43.330000	0.039852	399.561999	0.232964	0.803087	399.561999	0.232964
43.340000	0.034211	399.887238	0.232953	0.798246	399.887238	0.232953
43.350000	0.011009	400.064420	0.232914	0.814067	400.064420	0.232914
43.360000	-0.019358	400.115215	0.232851	0.844956	400.115215	0.232851
43.370000	-0.050243	400.106811	0.232772	0.876262	400.106811	0.232772
43.380000	-0.078605	400.128504	0.232695	0.890924	400.128504	0.232695
43.390000	-0.102088	400.256579	0.232633	0.877182	400.256579	0.232633
43.400000	-0.116318	400.522656	0.232591	0.833952	400.522656	0.232591
43.410000	-0.115329	400.899670	0.232563	0.771473	400.899670	0.232563
43.420000	-0.095779	401.312035	0.232536	0.706912	401.312035	0.232536
43.430000	-0.062569	401.665617	0.232500	0.657103	401.665617	0.232500
43.440000	-0.031569	401.883778	0.232447	0.632026	401.883778	0.232447
43.450000	-0.025967	401.932960	0.232378	0.632047	401.932960	0.232378
43.460000	-0.066277	401.827218	0.232295	0.649683	401.827218	0.232295
43.470000	-0.158290	401.612933	0.232205	0.674310	401.612933	0.232205
43.480000	-0.285609	401.345020	0.232114	0.697049	401.345020	0.232114
43.490000	-0.411994	401.067987	0.232026	0.713390	401.067987	0.232026
43.500000	-0.493889	400.808763	0.231952	0.722491	400.808763	0.231952
43.510000	-0.497875	400.579352	0.231900	0.723968	400.579352	0.231900
43.520000	-0.414723	400.382723	0.231879	0.714628	400.382723	0.231879
43.530000	-0.263250	400.216598	0.231887	0.688041	400.216598	0.231887
43.540000	-0.082392	400.074010	0.231916	0.638303	400.074010	0.231916
43.550000	0.084320	399.942628	0.231954	0.566266	399.942628	0.231954
43.560000	0.204548	399.805416	0.231990	0.483949	399.805416	0.231990
43.570000	0.266599	399.644117	0.232019	0.413059	399.644117	0.232019
43.580000	0.279529	399.445346	0.232045	0.377039	399.445346	0.232045
43.590000	0.265128	399.207044	0.232077	0.390481	399.207044	0.232077
43.600000	0.246189	398.941543	0.232123	0.451794	398.941543	0.232123
43.610000	0.236567	398.671786	0.232191	0.543077	398.671786	0.232191
43.620000	0.237356	398.420404	0.232282	0.636849	398.420404	0.232282
43.630000	0.240416	398.196066	0.232391	0.705734	398.196066	0.232391
43.640000	0.236715	397.985016	0.232508	0.730742	397.985016	0.232508
43.650000	0.224535	397.754728	0.232613	0.705760	397.754728	0.232613
43.660000	0.212834	397.470317	0.232692	0.638276	397.470317	0.232692
43.670000	0.217951	397.115907	0.232734	0.547261	397.115907	0.232734
43.680000	0.255532	396.708608	0.232739	0.458789	396.708608	0.232739
43.690000	0.331972	396.296185	0.232719	0.399699	396.296185	0.232719
43.700000	0.439631	395.939127	0.232686	0.390174	395.939127	0.232686
43.710000	0.557996	395.686713	0.232654	0.437275	395.686713	0.232654
43.720000	0.660272	395.558846	0.232628	0.531956	395.558846	0.232628
43.730000	0.722745	395.540320	0.232606	0.651435	395.540320	0.232606
43.740000	0.733460	395.586631	0.232577	0.766768	395.586631	0.232577
43.750000	0.696981	395.636222	0.232530	0.852944	395.636222	0.232530
43.760000	0.633208	395.624717	0.232454	0.897091	395.624717	0.232454
43.770000	0.570216	395.499452	0.232343	0.900911	395.499452	0.232343
43.780000	0.533516	395.233141	0.232201	0.876525	395.233141	0.232201
43.790000	0.536008	394.833147	0.232041	0.838727	394.833147	0.232041
43.800000	0.573098	394.340923	0.231881	0.798472	394.340923	0.231881
43.810000	0.625350	393.818661	0.231741	0.760811	393.818661	0.231741
43.820000	0.667613	393.327297	0.231626	0.726840	393.327297	0.231626
43.830000	0.680340	392.906755	0.231525	0.696487	392.906755	0.231525
43.840000	0.657666	392.569646	0.231414	0.669364	392.569646	0.231414
43.850000	0.608391	392.311389	0.231260	0.643810	392.311389	0.231260
43.860000	0.549607	392.127974	0.231044	0.616757	392.127974	0.231044
43.870000	0.496490	392.026289	0.230764	0.586555	392.026289	0.230764
43.880000	0.453745	392.017010	0.230439	0.557594	392.017010	0.230439
43.890000	0.413320	392.093649	0.230095	0.542609	392.093649	0.230095
43.900000	0.359727	392.213268	0.229761	0.559002	392.213268	0.229761
43.910000	0.280063	392.295270	0.229450	0.619643	392.295270	0.229450
43.920000	0.173093	392.243653	0.229162	0.723239	392.243653	0.229162
43.930000	0.051996	391.983186	0.228888	0.850632	391.983186	0.228888
43.940000	-0.061165	391.491050	0.228611	0.970041	391.491050	0.228611
43.950000	-0.146521	390.807514	0.228320	1.048615	390.807514	0.228320
43.960000	-0.197076	390.020100	0.228006	1.063961	390.020100	0.228006
43.970000	-0.223272	389.228942	0.227667	1.010075	389.228942	0.227667
43.980000	-0.249084	388.509943	0.227303	0.896377	388.509943	0.227303
43.990000	-0.301685	387.892420	0.226916	0.742572	387.892420	0.226916
44.000000	-0.399769	387.359442	0.226512	0.573030	387.359442	0.226512
44.010000	-0.545883	386.866857	0.226100	0.412430	386.866857	0.226100
44.020000	-0.725972	386.368532	0.225689	0.282162	386.368532	0.225689
44.030000	-0.915861	385.835226	0.225288	0.196779	385.835226	0.225288
44.040000	-1.091305	385.261446	0.224904	0.161119	385.261446	0.224904
44.050000	-1.236656	384.662488	0.224539	0.169687	384.662488	0.224539
44.060000	-1.348174	384.067374	0.224197	0.209161	384.067374	0.224197
44.070000	-1.430954	383.511955	0.223884	0.263186	383.511955	0.223884
44.080000	-1.492068	383.033112	0.223609	0.317511	383.033112	0.223609
44.090000	-1.534546	382.662720	0.223382	0.363680	382.662720	0.223382
44.100000	-1.555954	382.419942	0.223201	0.400199	382.419942	0.223201
44.110000	-1.552135	382.302162	0.223058	0.430710	382.302162	0.223058
44.120000	-1.523374	382.277622	0.222933	0.459629	382.277622	0.222933
44.130000	-1.478849	382.284914	0.222805	0.487081	382.284914	0.222805
44.140000	-1.436464	382.243544	0.222657	0.506133	382.243544	0.222657
44.150000	-1.417823	382.074933	0.222481	0.504664	382.074933	0.222481
44.160000	-1.440456	381.726507	0.222280	0.471681	381.726507	0.222280
44.170000	-1.510515	381.188058	0.222062	0.404873	381.188058	0.222062
44.180000	-1.618843	380.492798	0.221836	0.315063	380.492798	0.221836
44.190000	-1.742132	379.703568	0.221612	0.224521	379.703568	0.221612
44.200000	-1.849168	378.891690	0.221400	0.159241	378.891690	0.221400
44.210000	-1.910378	378.117193	0.221209	0.138407	378.117193	0.221209
44.220000	-1.907440	377.415745	0.221047	0.166081	377.415745	0.221047
44.230000	-1.839390	376.793940	0.220918	0.229570	376.793940	0.220918
44.240000	-1.722817	376.233302	0.220821	0.305818	376.233302	0.220821
44.250000	-1.586124	375.702695	0.220747	0.372823	375.702695	0.220747
44.260000	-1.460267	375.176019	0.220681	0.419923	375.176019	0.220681
44.270000	-1.369547	374.647765	0.220610	0.451242	374.647765	0.220610
44.280000	-1.325450	374.137451	0.220531	0.480603	374.137451	0.220531
44.290000	-1.324832	373.678740	0.220447	0.521199	373.678740	0.220447
44.300000	-1.352282	373.298298	0.220368	0.576058	373.298298	0.220368
44.310000	-1.385758	372.996772	0.220304	0.634401	372.996772	0.220304
44.320000	-1.404143	372.743671	0.220262	0.675637	372.743671	0.220262
44.330000	-1.394610	372.489665	0.220241	0.678805	372.489665	0.220241
44.340000	-1.356995	372.189695	0.220239	0.632752	372.189695	0.220239
44.350000	-1.302998	371.824790	0.220251	0.541961	371.824790	0.220251
44.360000	-1.250275	371.412156	0.220274	0.425257	371.412156	0.220274
44.370000	-1.214241	370.999881	0.220308	0.308362	370.999881	0.220308
44.380000	-1.201606	370.650149	0.220352	0.214395	370.650149	0.220352
44.390000	-1.208590	370.419127	0.220409	0.156942	370.419127	0.220409
44.400000	-1.224048	370.340925	0.220477	0.138054	370.340925	0.220477
44.410000	-1.235291	370.419058	0.220549	0.150630	370.419058	0.220549
44.420000	-1.233498	370.625397	0.220613	0.182909	370.625397	0.220613
44.430000	-1.216389	370.906018	0.220656	0.222907	370.906018	0.220656
44.440000	-1.187621	371.193932	0.220665	0.261304	371.193932	0.220665
44.450000	-1.154035	371.427468	0.220637	0.292066	371.427468	0.220637
44.460000	-1.122629	371.569592	0.220581	0.311041	371.569592	0.220581
44.470000	-1.098668	371.621068	0.220512	0.314071	371.621068	0.220512
44.480000	-1.085281	371.622075	0.220449	0.296767	371.622075	0.220449
44.490000	-1.083929	371.641846	0.220403	0.257102	371.641846	0.220403
44.500000	-1.094925	371.760292	0.220376	0.199490	371.760292	0.220376
44.510000	-1.117591	372.046742	0.220364	0.137064	372.046742	0.220364
44.520000	-1.150206	372.539996	0.220362	0.089330	372.539996	0.220362
44.530000	-1.190143	373.233733	0.220359	0.075273	373.233733	0.220359
44.540000	-1.234357	374.072456	0.220348	0.105273	374.072456	0.220348
44.550000	-1.280016	374.962942	0.220322	0.176214	374.962942	0.220322
44.560000	-1.324800	375.801376	0.220280	0.272298	375.801376	0.220280
44.570000	-1.366532	376.508103	0.220235	0.370935	376.508103	0.220235
44.580000	-1.402219	377.055371	0.220205	0.450875	377.055371	0.220205
44.590000	-1.427114	377.474510	0.220217	0.499414	377.474510	0.220217
44.600000	-1.434686	377.838610	0.220288	0.516209	377.838610	0.220288
44.610000	-1.418194	378.229652	0.220420	0.512307	378.229652	0.220420
44.620000	-1.373663	378.706753	0.220595	0.504478	378.706753	0.220595
44.630000	-1.303029	379.289913	0.220784	0.507097	379.289913	0.220784
44.640000	-1.215600	379.963392	0.220961	0.525604	379.963392	0.220961
44.650000	-1.126415	380.691914	0.221114	0.555183	380.691914	0.221114
44.660000	-1.051412	381.437765	0.221250	0.585290	381.437765	0.221250
44.670000	-1.001064	382.169536	0.221393	0.606891	382.169536	0.221393
44.680000	-0.975327	382.860974	0.221563	0.617621	382.860974	0.221563
44.690000	-0.962674	383.485857	0.221772	0.621930	383.485857	0.221772
44.700000	-0.944335	384.017330	0.222014	0.627012	384.017330	0.222014
44.710000	-0.902165	384.435922	0.222268	0.637894	384.435922	0.222268
44.720000	-0.826485	384.742546	0.222509	0.654744	384.742546	0.222509
44.730000	-0.720034	384.967352	0.222714	0.673181	384.967352	0.222714
44.740000	-0.596269	385.166529	0.222871	0.686465	385.166529	0.222871
44.750000	-0.473295	385.405983	0.222981	0.688099	385.405983	0.222981
44.760000	-0.366704	385.738363	0.223057	0.673997	385.738363	0.223057
44.770000	-0.284687	386.183688	0.223119	0.643906	386.183688	0.223119
44.780000	-0.227048	386.722448	0.223186	0.601887	386.722448	0.223186
44.790000	-0.187654	387.304319	0.223270	0.555687	387.304319	0.223270
44.800000	-0.158479	387.868268	0.223375	0.515087	387.868268	0.223375
44.810000	-0.133176	388.364445	0.223494	0.489517	388.364445	0.223494
44.820000	-0.108858	388.768220	0.223617	0.485319	388.768220	0.223617
44.830000	-0.085844	389.082209	0.223736	0.503314	389.082209	0.223736
44.840000	-0.066027	389.329256	0.223843	0.537708	389.329256	0.223843
44.850000	-0.050884	389.542951	0.223936	0.577503	389.542951	0.223936
44.860000	-0.040051	389.760448	0.224015	0.610593	389.760448	0.224015
44.870000	-0.031019	390.017693	0.224080	0.628975	390.017693	0.224080
44.880000	-0.020065	390.344161	0.224133	0.632181	390.344161	0.224133
44.890000	-0.004002	390.755054	0.224175	0.626696	390.755054	0.224175
44.900000	0.018061	391.242674	0.224211	0.621472	391.242674	0.224211
44.910000	0.043858	391.772034	0.224242	0.622181	391.772034	0.224242
44.920000	0.068602	392.285915	0.224268	0.627593	392.285915	0.224268
44.930000	0.086935	392.720705	0.224286	0.630159	392.720705	0.224286
44.940000	0.095274	393.028179	0.224292	0.620409	393.028179	0.224292
44.950000	0.093260	393.193607	0.224280	0.592672	393.193607	0.224280
44.960000	0.083398	393.240705	0.224250	0.548819	393.240705	0.224250
44.970000	0.068944	393.220219	0.224203	0.497744	393.220219	0.224203
44.980000	0.051226	393.187846	0.224139	0.450592	393.187846	0.224139
44.990000	0.028175	393.182720	0.224061	0.414293	393.182720	0.224061
45.000000	-0.004598	393.216156	0.223969	0.387107	393.216156	0.223969
45.010000	-0.050414	393.273671	0.223859	0.359014	393.273671	0.223859
45.020000	-0.107901	393.327104	0.223729	0.317209	393.327104	0.223729
45.030000	-0.169858	393.351240	0.223572	0.254112	393.351240	0.223572
45.040000	-0.225948	393.339305	0.223386	0.173576	393.339305	0.223386
45.050000	-0.267888	393.311389	0.223176	0.091475	393.311389	0.223176
45.060000	-0.293846	393.310160	0.222956	0.029510	393.310160	0.222956
45.070000	-0.309098	393.382395	0.222743	0.004741	393.382395	0.222743
45.080000	-0.322501	393.553352	0.222558	0.019950	393.553352	0.222558
45.090000	-0.341099	393.808084	0.222415	0.060040	393.808084	0.222415
45.100000	-0.366229	394.092349	0.222318	0.096994	394.092349	0.222318
45.110000	-0.393191	394.334741	0.222265	0.101716	394.334741	0.222265
45.120000	-0.414029	394.478608	0.222248	0.057488	394.478608	0.222248
45.130000	-0.421324	394.506520	0.222260	-0.031388	394.506520	0.222260
45.140000	-0.411046	394.445048	0.222295	-0.140277	394.445048	0.222295
45.150000	-0.383913	394.348971	0.222350	-0.234389	394.348971	0.222350
45.160000	-0.345680	394.274333	0.222422	-0.283786	394.274333	0.222422
45.170000	-0.306570	394.253813	0.222503	-0.275665	394.253813	0.222503
45.180000	-0.279204	394.285094	0.222581	-0.217607	394.285094	0.222581
45.190000	-0.274453	394.335734	0.222645	-0.130492	394.335734	0.222645
45.200000	-0.296032	394.360593	0.222685	-0.035914	394.360593	0.222685
45.210000	-0.336508	394.323312	0.222700	0.054134	394.323312	0.222700
45.220000	-0.377607	394.212771	0.222701	0.139547	394.212771	0.222701
45.230000	-0.395799	394.048277	0.222711	0.226186	394.048277	0.222711
45.240000	-0.371081	393.871761	0.222756	0.316602	393.871761	0.222756
45.250000	-0.295054	393.730237	0.222856	0.403816	393.730237	0.222856
45.260000	-0.174842	393.656057	0.223008	0.472040	393.656057	0.223008
45.270000	-0.031538	393.654033	0.223188	0.503729	393.654033	0.223188
45.280000	0.105868	393.701479	0.223351	0.488977	393.701479	0.223351
45.290000	0.208798	393.760156	0.223458	0.432383	393.760156	0.223458
45.300000	0.257084	393.792315	0.223487	0.354128	393.792315	0.223487
45.310000	0.244383	393.771477	0.223446	0.284477	393.771477	0.223446
45.320000	0.179515	393.683695	0.223371	0.253543	393.683695	0.223371
45.330000	0.083422	393.522755	0.223307	0.280134	393.522755	0.223307
45.340000	-0.017089	393.287158	0.223288	0.364172	393.287158	0.223288
45.350000	-0.096620	392.984330	0.223326	0.485921	392.984330	0.223326
45.360000	-0.137204	392.640349	0.223408	0.612416	392.640349	0.223408
45.370000	-0.131614	392.306942	0.223506	0.708688	392.306942	0.223506
45.380000	-0.083651	392.056456	0.223589	0.749746	392.056456	0.223589
45.390000	-0.005816	391.961310	0.223638	0.729087	391.961310	0.223638
45.400000	0.084790	392.063844	0.223650	0.660513	392.063844	0.223650
45.410000	0.171302	392.350019	0.223634	0.572213	392.350019	0.223634
45.420000	0.241232	392.741344	0.223605	0.495339	392.741344	0.223605
45.430000	0.288506	393.112251	0.223574	0.452283	393.112251	0.223574
45.440000	0.312761	393.328526	0.223543	0.450237	393.328526	0.223543
45.450000	0.316713	393.292365	0.223508	0.482688	393.292365	0.223508
45.460000	0.303559	392.976322	0.223462	0.536847	392.976322	0.223462
45.470000	0.276222	392.432915	0.223404	0.601705	392.432915	0.223404
45.480000	0.238569	391.776110	0.223339	0.671692	391.776110	0.223339
45.490000	0.196946	391.141488	0.223274	0.744165	391.141488	0.223274
45.500000	0.159840	390.640125	0.223213	0.813275	390.640125	0.223213
45.510000	0.134979	390.324296	0.223147	0.865360	390.324296	0.223147
45.520000	0.125417	390.178746	0.223062	0.880496	390.178746	0.223062
45.530000	0.127299	390.139824	0.222939	0.841258	390.139824	0.222939
45.540000	0.131026	390.130806	0.222772	0.744825	390.130806	0.222772
45.550000	0.125336	390.093622	0.222566	0.611045	390.093622	0.222566
45.560000	0.102097	390.000983	0.222344	0.479633	390.000983	0.222344
45.570000	0.059554	389.847248	0.222134	0.395292	389.847248	0.222134
45.580000	0.002912	389.631041	0.221956	0.387488	389.631041	0.221956
45.590000	-0.057597	389.346383	0.221815	0.456330	389.346383	0.221815
45.600000	-0.110275	388.989363	0.221697	0.573138	388.989363	0.221697
45.610000	-0.145927	388.572566	0.221582	0.695175	388.572566	0.221582
45.620000	-0.160961	388.132176	0.221452	0.785283	388.132176	0.221452
45.630000	-0.158558	387.718293	0.221301	0.825094	387.718293	0.221301
45.640000	-0.147512	387.372416	0.221135	0.816040	387.372416	0.221135
45.650000	-0.139231	387.106444	0.220967	0.770740	387.106444	0.220967
45.660000	-0.143916	386.897110	0.220814	0.702588	386.897110	0.220814
45.670000	-0.167030	386.699332	0.220682	0.620492	386.699332	0.220682
45.680000	-0.207061	386.469608	0.220571	0.530300	386.469608	0.220571
45.690000	-0.255407	386.185255	0.220470	0.439169	386.185255	0.220470
45.700000	-0.298866	385.849864	0.220363	0.357672	385.849864	0.220363
45.710000	-0.324333	385.485335	0.220237	0.297328	385.485335	0.220237
45.720000	-0.324064	385.118605	0.220084	0.265406	385.118605	0.220084
45.730000	-0.299187	384.771878	0.219909	0.260934	384.771878	0.219909
45.740000	-0.259576	384.459883	0.219726	0.274644	384.459883	0.219726
45.750000	-0.219808	384.192084	0.219552	0.292716	384.192084	0.219552
45.760000	-0.192938	383.975896	0.219398	0.302122	383.975896	0.219398
45.770000	-0.185125	383.818654	0.219266	0.295096	383.818654	0.219266
45.780000	-0.193905	383.727822	0.219144	0.271321	383.727822	0.219144
45.790000	-0.211189	383.709228	0.219009	0.237597	383.709228	0.219009
45.800000	-0.229480	383.763404	0.218842	0.205372	383.763404	0.218842
45.810000	-0.247897	383.881607	0.218628	0.186790	383.881607	0.218628
45.820000	-0.274468	384.044335	0.218368	0.190191	384.044335	0.218368
45.830000	-0.323091	384.223972	0.218079	0.216510	384.223972	0.218079
45.840000	-0.406462	384.389977	0.217783	0.258158	384.389977	0.217783
45.850000	-0.528451	384.513238	0.217501	0.301292	384.513238	0.217501
45.860000	-0.679788	384.567923	0.217245	0.330885	384.567923	0.217245
45.870000	-0.839422	384.532554	0.217013	0.336359	384.532554	0.217013
45.880000	-0.981402	384.393141	0.216794	0.314905	384.393141	0.216794
45.890000	-1.084487	384.148565	0.216581	0.270724	384.148565	0.216581
45.900000	-1.140214	383.814790	0.216371	0.210874	383.814790	0.216371
45.910000	-1.155552	383.423666	0.216168	0.140705	383.423666	0.216168
45.920000	-1.148919	383.015101	0.215981	0.062112	383.015101	0.215981
45.930000	-1.141792	382.625640	0.215815	-0.024216	382.625640	0.215815
45.940000	-1.150374	382.278630	0.215677	-0.114354	382.278630	0.215677
45.950000	-1.181181	381.980061	0.215571	-0.198086	381.980061	0.215571
45.960000	-1.231636	381.720928	0.215500	-0.260009	381.720928	0.215500
45.970000	-1.293780	381.483767	0.215470	-0.284710	381.483767	0.215470
45.980000	-1.358126	381.249580	0.215484	-0.263170	381.249580	0.215484
45.990000	-1.415666	381.002433	0.215545	-0.196793	381.002433	0.215545
46.000000	-1.458047	380.731690	0.215646	-0.097255	380.731690	0.215646
46.010000	-1.477224	380.433742	0.215774	0.017031	380.433742	0.215774
46.020000	-1.465791	380.114254	0.215914	0.125550	380.114254	0.215914
46.030000	-1.418272	379.789092	0.216052	0.209664	379.789092	0.216052
46.040000	-1.332694	379.480284	0.216185	0.255767	379.480284	0.216185
46.050000	-1.211633	379.205438	0.216313	0.258380	379.205438	0.216313
46.060000	-1.062288	378.964357	0.216444	0.223388	378.964357	0.216444
46.070000	-0.895716	378.731088	0.216579	0.169781	378.731088	0.216579
46.080000	-0.725673	378.458739	0.216717	0.126959	378.458739	0.216717
46.090000	-0.567444	378.097598	0.216850	0.125777	378.097598	0.216850
46.100000	-0.436579	377.618596	0.216966	0.185323	377.618596	0.216966
46.110000	-0.346996	377.030171	0.217057	0.301768	377.030171	0.217057
46.120000	-0.308051	376.379991	0.217116	0.446521	376.379991	0.217116
46.130000	-0.321097	375.741067	0.217147	0.576653	375.741067	0.217147
46.140000	-0.377257	375.189213	0.217152	0.653282	375.189213	0.217152
46.150000	-0.458357	374.781522	0.217141	0.658389	374.781522	0.217141
46.160000	-0.541709	374.543608	0.217119	0.601331	374.543608	0.217119
46.170000	-0.607247	374.468698	0.217090	0.512591	374.468698	0.217090
46.180000	-0.643866	374.526751	0.217054	0.429626	374.526751	0.217054
46.190000	-0.651953	374.678200	0.217010	0.383016	374.678200	0.217010
46.200000	-0.641097	374.885729	0.216954	0.388944	374.885729	0.216954
46.210000	-0.624468	375.119387	0.216891	0.448689	375.119387	0.216891
46.220000	-0.612910	375.354512	0.216828	0.551713	375.354512	0.216828
46.230000	-0.611415	375.566504	0.216776	0.678748	375.566504	0.216776
46.240000	-0.618868	375.728559	0.216739	0.804053	375.728559	0.216739
46.250000	-0.630188	375.816342	0.216718	0.898621	375.816342	0.216718
46.260000	-0.639244	375.817929	0.216709	0.936107	375.817929	0.216709
46.270000	-0.641441	375.742231	0.216700	0.900771	375.742231	0.216700
46.280000	-0.635651	375.618870	0.216683	0.794195	375.618870	0.216683
46.290000	-0.625382	375.487919	0.216653	0.637065	375.487919	0.216653
46.300000	-0.618538	375.385050	0.216606	0.464366	375.385050	0.216606
46.310000	-0.624936	375.330751	0.216543	0.315560	375.330751	0.216543
46.320000	-0.651678	375.329005	0.216468	0.223487	375.329005	0.216468
46.330000	-0.698327	375.373965	0.216387	0.205843	375.373965	0.216387
46.340000	-0.754764	375.457996	0.216313	0.261495	375.457996	0.216313
46.350000	-0.803520	375.574813	0.216258	0.372050	375.574813	0.216258
46.360000	-0.825763	375.716670	0.216235	0.507722	375.716670	0.216235
46.370000	-0.808011	375.870118	0.216246	0.635794	375.870118	0.216246
46.380000	-0.746605	376.016274	0.216289	0.729395	376.016274	0.216289
46.390000	-0.648583	376.137703	0.216352	0.774154	376.137703	0.216352
46.400000	-0.529388	376.228169	0.216421	0.770810	376.228169	0.216421
46.410000	-0.408652	376.298500	0.216484	0.733297	376.298500	0.216484
46.420000	-0.305338	376.373783	0.216533	0.683327	376.373783	0.216533
46.430000	-0.233397	376.482464	0.216566	0.643278	376.482464	0.216566
46.440000	-0.199145	376.642535	0.216582	0.629085	376.642535	0.216582
46.450000	-0.201251	376.851224	0.216581	0.644713	376.851224	0.216581
46.460000	-0.233251	377.082574	0.216564	0.680130	377.082574	0.216564
