time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
31.150000	1.315580	389.095650	0.209365	-0.236315	389.095650	0.209365
31.160000	1.219394	389.062172	0.209192	-0.293230	389.062172	0.209192
31.170000	1.119105	388.875545	0.208954	-0.345137	388.875545	0.208954
31.180000	1.021721	388.589639	0.208664	-0.386248	388.589639	0.208664
31.190000	0.931007	388.276812	0.208344	-0.415833	388.276812	0.208344
31.200000	0.844701	387.993612	0.208017	-0.438980	387.993612	0.208017
31.210000	0.754519	387.761521	0.207691	-0.463815	387.761521	0.207691
31.220000	0.649323	387.569406	0.207364	-0.497505	387.569406	0.207364
31.230000	0.520301	387.391551	0.207029	-0.543466	387.391551	0.207029
31.240000	0.365988	387.207549	0.206686	-0.600682	387.207549	0.206686
31.250000	0.194881	387.011896	0.206348	-0.664725	387.011896	0.206348
31.260000	0.024153	386.809794	0.206032	-0.729730	386.809794	0.206032
31.270000	-0.125516	386.605249	0.205755	-0.790665	386.605249	0.205755
31.280000	-0.237183	386.391690	0.205520	-0.845108	386.391690	0.205520
31.290000	-0.303856	386.152245	0.205316	-0.893623	386.152245	0.205316
31.300000	-0.330703	385.869755	0.205125	-0.938538	385.869755	0.205125
31.310000	-0.332105	385.540293	0.204933	-0.982151	385.540293	0.204933
31.320000	-0.324958	385.181848	0.204743	-1.025881	385.181848	0.204743
31.330000	-0.321574	384.832411	0.204568	-1.070871	384.832411	0.204568
31.340000	-0.325604	384.537251	0.204430	-1.118876	384.537251	0.204430
31.350000	-0.332776	384.330883	0.204345	-1.171621	384.330883	0.204345
31.360000	-0.335755	384.221856	0.204312	-1.228135	384.221856	0.204312
31.370000	-0.330384	384.187088	0.204316	-1.281813	384.187088	0.204316
31.380000	-0.319895	384.178249	0.204330	-1.320222	384.178249	0.204330
31.390000	-0.314570	384.138060	0.204328	-1.329417	384.138060	0.204328
31.400000	-0.326575	384.020712	0.204292	-1.301303	384.020712	0.204292
31.410000	-0.362296	383.808593	0.204223	-1.239786	383.808593	0.204223
31.420000	-0.416391	383.518171	0.204141	-1.161429	383.518171	0.204141
31.430000	-0.471423	383.192061	0.204076	-1.089431	383.192061	0.204076
31.440000	-0.504183	382.880986	0.204059	-1.043885	382.880986	0.204059
31.450000	-0.495907	382.624861	0.204110	-1.033464	382.624861	0.204110
31.460000	-0.441107	382.442590	0.204227	-1.052707	382.442590	0.204227
31.470000	-0.350410	382.334294	0.204392	-1.085731	382.334294	0.204392
31.480000	-0.246151	382.291246	0.204578	-1.113962	382.291246	0.204578
31.490000	-0.153241	382.303885	0.204762	-1.123957	382.303885	0.204762
31.500000	-0.089699	382.361013	0.204931	-1.112053	382.361013	0.204931
31.510000	-0.060735	382.441633	0.205082	-1.084507	382.441633	0.205082
31.520000	-0.058285	382.507946	0.205218	-1.053838	382.507946	0.205218
31.530000	-0.065641	382.507903	0.205341	-1.033285	382.507903	0.205341
31.540000	-0.065059	382.388652	0.205451	-1.031576	382.388652	0.205451
31.550000	-0.045209	382.114363	0.205549	-1.049688	382.114363	0.205549
31.560000	-0.005427	381.679518	0.205636	-1.080499	381.679518	0.205636
31.570000	0.044947	381.112700	0.205717	-1.111453	381.112700	0.205717
31.580000	0.091755	380.471743	0.205798	-1.129533	380.471743	0.205798
31.590000	0.123255	379.833823	0.205888	-1.126904	379.833823	0.205888
31.600000	0.135921	379.282672	0.205994	-1.104806	379.282672	0.205994
31.610000	0.135975	378.892821	0.206122	-1.073432	378.892821	0.206122
31.620000	0.135991	378.711375	0.206278	-1.047225	378.711375	0.206278
31.630000	0.148512	378.741445	0.206463	-1.037564	378.741445	0.206463
31.640000	0.180172	378.934644	0.206673	-1.046600	378.934644	0.206673
31.650000	0.229310	379.199272	0.206895	-1.065558	379.199272	0.206895
31.660000	0.287819	379.425012	0.207108	-1.078407	379.425012	0.207108
31.670000	0.345480	379.517074	0.207291	-1.069051	379.517074	0.207291
31.680000	0.393945	379.426956	0.207429	-1.028653	379.426956	0.207429
31.690000	0.428422	379.166765	0.207521	-0.959868	379.166765	0.207521
31.700000	0.447086	378.800444	0.207577	-0.876183	378.800444	0.207577
31.710000	0.449833	378.415802	0.207618	-0.796631	378.415802	0.207618
31.720000	0.437969	378.090633	0.207661	-0.738133	378.090633	0.207661
31.730000	0.415027	377.868669	0.207714	-0.708805	377.868669	0.207714
31.740000	0.387460	377.754597	0.207777	-0.705158	377.754597	0.207777
31.750000	0.363824	377.725969	0.207843	-0.714247	377.725969	0.207843
31.760000	0.352339	377.751088	0.207905	-0.719613	377.751088	0.207905
31.770000	0.358154	377.801425	0.207961	-0.708286	377.801425	0.207961
31.780000	0.381870	377.853949	0.208017	-0.675932	377.853949	0.208017
31.790000	0.419840	377.887287	0.208078	-0.628271	377.887287	0.208078
31.800000	0.465609	377.879834	0.208148	-0.578559	377.879834	0.208148
31.810000	0.511536	377.815534	0.208224	-0.542499	377.815534	0.208224
31.820000	0.550135	377.696198	0.208300	-0.532578	377.696198	0.208300
31.830000	0.575110	377.552445	0.208368	-0.553617	377.552445	0.208368
31.840000	0.582031	377.443206	0.208419	-0.600688	377.443206	0.208419
31.850000	0.568398	377.438432	0.208449	-0.660182	377.438432	0.208449
31.860000	0.533073	377.589534	0.208455	-0.714324	377.589534	0.208455
31.870000	0.475564	377.901405	0.208442	-0.748239	377.901405	0.208442
31.880000	0.396111	378.321749	0.208413	-0.756795	378.321749	0.208413
31.890000	0.297138	378.755381	0.208376	-0.747510	378.755381	0.208376
31.900000	0.185563	379.097672	0.208340	-0.737269	379.097672	0.208340
31.910000	0.074277	379.271330	0.208313	-0.744151	379.271330	0.208313
31.920000	-0.019107	379.250272	0.208304	-0.778670	379.250272	0.208304
31.930000	-0.076881	379.062638	0.208318	-0.839073	379.062638	0.208318
31.940000	-0.087779	378.775492	0.208359	-0.912858	378.775492	0.208359
31.950000	-0.052334	378.470197	0.208427	-0.983251	378.470197	0.208427
31.960000	0.015951	378.217989	0.208516	-1.037082	378.217989	0.208516
31.970000	0.094734	378.062440	0.208618	-1.070155	378.062440	0.208618
31.980000	0.160750	378.012252	0.208721	-1.087646	378.012252	0.208721
31.990000	0.198137	378.045017	0.208815	-1.099638	378.045017	0.208815
32.000000	0.203637	378.119701	0.208897	-1.114400	378.119701	0.208897
32.010000	0.186583	378.192814	0.208972	-1.133200	378.192814	0.208972
32.020000	0.163979	378.232018	0.209054	-1.149624	378.232018	0.209054
32.030000	0.153100	378.222524	0.209158	-1.153764	378.222524	0.209158
32.040000	0.164976	378.165169	0.209291	-1.138818	378.165169	0.209291
32.050000	0.201276	378.068775	0.209453	-1.106237	378.068775	0.209453
32.060000	0.255243	377.941327	0.209632	-1.066435	377.941327	0.209632
32.070000	0.315413	377.784309	0.209814	-1.034563	377.784309	0.209814
32.080000	0.370105	377.592540	0.209987	-1.023476	377.592540	0.209987
32.090000	0.411077	377.359109	0.210144	-1.037493	377.359109	0.210144
32.100000	0.435516	377.082560	0.210290	-1.070153	377.082560	0.210290
32.110000	0.446086	376.772575	0.210432	-1.107247	376.772575	0.210432
32.120000	0.449081	376.451018	0.210580	-1.133653	376.451018	0.210580
32.130000	0.451377	376.146950	0.210740	-1.140364	376.146950	0.210740
32.140000	0.457639	375.886704	0.210915	-1.127969	375.886704	0.210915
32.150000	0.469413	375.682826	0.211102	-1.104902	375.682826	0.211102
32.160000	0.486618	375.527155	0.211293	-1.081875	375.527155	0.211293
32.170000	0.510142	375.392041	0.211482	-1.065921	375.392041	0.211482
32.180000	0.543202	375.239932	0.211659	-1.057340	375.239932	0.211659
32.190000	0.589950	375.037527	0.211820	-1.050838	375.037527	0.211820
32.200000	0.651920	374.768912	0.211962	-1.039780	374.768912	0.211962
32.210000	0.724755	374.442602	0.212086	-1.020890	374.442602	0.212086
32.220000	0.797790	374.089241	0.212195	-0.996731	374.089241	0.212195
32.230000	0.857385	373.749370	0.212297	-0.974636	373.749370	0.212297
32.240000	0.892665	373.454628	0.212405	-0.962791	373.454628	0.212405
32.250000	0.900797	373.209964	0.212529	-0.965723	373.209964	0.212529
32.260000	0.889034	372.986065	0.212680	-0.981671	372.986065	0.212680
32.270000	0.872293	372.727633	0.212864	-1.003043	372.727633	0.212864
32.280000	0.867243	372.375549	0.213081	-1.019426	372.375549	0.213081
32.290000	0.885645	371.893546	0.213326	-1.021541	371.893546	0.213326
32.300000	0.930019	371.287161	0.213592	-1.004582	371.287161	0.213592
32.310000	0.993519	370.605836	0.213867	-0.969960	370.605836	0.213867
32.320000	1.063751	369.926327	0.214140	-0.924915	369.926327	0.214140
32.330000	1.128435	369.324160	0.214400	-0.879973	369.324160	0.214400
32.340000	1.180186	368.845923	0.214638	-0.845010	368.845923	0.214638
32.350000	1.218442	368.495096	0.214851	-0.825650	368.495096	0.214851
32.360000	1.248144	368.236919	0.215041	-0.821786	368.236919	0.215041
32.370000	1.276242	368.017265	0.215216	-0.828799	368.017265	0.215216
32.380000	1.307932	367.783825	0.215384	-0.840296	367.783825	0.215384
32.390000	1.344434	367.499550	0.215554	-0.850443	367.499550	0.215554
32.400000	1.383256	367.146053	0.215731	-0.854807	367.146053	0.215731
32.410000	1.420613	366.721663	0.215916	-0.850184	366.721663	0.215916
32.420000	1.454547	366.239653	0.216109	-0.834633	366.239653	0.216109
32.430000	1.486787	365.727921	0.216309	-0.808353	365.727921	0.216309
32.440000	1.522001	365.226915	0.216513	-0.774782	365.226915	0.216513
32.450000	1.564566	364.782113	0.216719	-0.740656	364.782113	0.216719
32.460000	1.614665	364.430779	0.216923	-0.714316	364.430779	0.216923
32.470000	1.666317	364.187112	0.217123	-0.702783	364.187112	0.217123
32.480000	1.709177	364.032300	0.217319	-0.709104	364.032300	0.217319
32.490000	1.733734	363.915135	0.217510	-0.731433	363.915135	0.217510
32.500000	1.737230	363.764967	0.217692	-0.764280	363.764967	0.217692
32.510000	1.726732	363.513528	0.217860	-0.801061	363.513528	0.217860
32.520000	1.717183	363.117977	0.218008	-0.836415	363.117977	0.218008
32.530000	1.725045	362.576401	0.218133	-0.867207	362.576401	0.218133
32.540000	1.760647	361.929728	0.218235	-0.892177	361.929728	0.218235
32.550000	1.823081	361.249381	0.218324	-0.911111	361.249381	0.218324
32.560000	1.900155	360.615595	0.218414	-0.924341	360.615595	0.218414
32.570000	1.973429	360.094440	0.218520	-0.932748	360.094440	0.218520
32.580000	2.025966	359.720965	0.218650	-0.937809	359.720965	0.218650
32.590000	2.049264	359.492288	0.218804	-0.941300	359.492288	0.218804
32.600000	2.046262	359.370548	0.218971	-0.944780	359.370548	0.218971
32.610000	2.029216	359.293622	0.219133	-0.949228	359.293622	0.219133
32.620000	2.013658	359.191345	0.219275	-0.954991	359.191345	0.219275
32.630000	2.011544	359.004508	0.219392	-0.961788	359.004508	0.219392
32.640000	2.026883	358.701768	0.219488	-0.968604	358.701768	0.219488
32.650000	2.055683	358.287506	0.219582	-0.973756	358.287506	0.219582
32.660000	2.089655	357.795427	0.219693	-0.975688	357.795427	0.219693
32.670000	2.121279	357.269588	0.219835	-0.974337	357.269588	0.219835
32.680000	2.147516	356.742621	0.220011	-0.972003	356.742621	0.220011
32.690000	2.170601	356.223406	0.220212	-0.972585	356.223406	0.220212
32.700000	2.196148	355.700445	0.220423	-0.979244	355.700445	0.220423
32.710000	2.230075	355.156779	0.220630	-0.992141	355.156779	0.220630
32.720000	2.276188	354.585309	0.220826	-1.008170	354.585309	0.220826
32.730000	2.335519	353.994787	0.221012	-1.023240	353.994787	0.221012
32.740000	2.407242	353.404497	0.221194	-1.035621	353.404497	0.221194
32.750000	2.489989	352.833431	0.221379	-1.047863	352.833431	0.221379
32.760000	2.582412	352.291954	0.221567	-1.065634	352.291954	0.221567
32.770000	2.682778	351.780116	0.221760	-1.093912	351.780116	0.221760
32.780000	2.788441	351.291121	0.221954	-1.132897	351.291121	0.221954
32.790000	2.896004	350.815595	0.222146	-1.176477	350.815595	0.222146
32.800000	3.001983	350.343802	0.222332	-1.214573	350.343802	0.222332
32.810000	3.102934	349.866358	0.222509	-1.238126	349.866358	0.222509
32.820000	3.194413	349.375880	0.222673	-1.243579	349.375880	0.222673
32.830000	3.269591	348.870698	0.222817	-1.233951	348.870698	0.222817
32.840000	3.319460	348.358543	0.222937	-1.216088	348.358543	0.222937
32.850000	3.335977	347.856266	0.223030	-1.196360	347.856266	0.223030
32.860000	3.317344	347.383348	0.223098	-1.177983	347.383348	0.223098
32.870000	3.272437	346.951351	0.223147	-1.161469	346.951351	0.223147
32.880000	3.220870	346.554968	0.223183	-1.147141	346.554968	0.223183
32.890000	3.187073	346.169990	0.223214	-1.137361	346.169990	0.223214
32.900000	3.190195	345.759447	0.223242	-1.136918	345.759447	0.223242
32.910000	3.234645	345.284781	0.223265	-1.151812	345.284781	0.223265
32.920000	3.306609	344.717089	0.223274	-1.187647	344.717089	0.223274
32.930000	3.379126	344.045073	0.223255	-1.248410	344.045073	0.223255
32.940000	3.423577	343.278862	0.223193	-1.335447	343.278862	0.223193
32.950000	3.421746	342.449924	0.223080	-1.446204	342.449924	0.223080
32.960000	3.372454	341.606648	0.222922	-1.573021	341.606648	0.222922
32.970000	3.290292	340.804692	0.222741	-1.703115	340.804692	0.222741
32.980000	3.198508	340.092657	0.222568	-1.820696	340.092657	0.222568
32.990000	3.120550	339.496401	0.222433	-1.910992	339.496401	0.222433
33.000000	3.073878	339.007459	0.222355	-1.964597	339.007459	0.222355
33.010000	3.067070	338.581059	0.222332	-1.980178	338.581059	0.222332
33.020000	3.099226	338.147094	0.222345	-1.964369	338.147094	0.222345
33.030000	3.160495	337.633206	0.222360	-1.929009	337.633206	0.222360
33.040000	3.233585	336.993622	0.222347	-1.886902	336.993622	0.222347
33.050000	3.296775	336.232445	0.222285	-1.847849	336.232445	0.222285
33.060000	3.328568	335.409243	0.222169	-1.816695	335.409243	0.222169
33.070000	3.313094	334.620890	0.222009	-1.794265	334.620890	0.222009
33.080000	3.244649	333.965083	0.221824	-1.780432	333.965083	0.221824
33.090000	3.129813	333.501730	0.221630	-1.777071	333.501730	0.221630
33.100000	2.986285	333.231163	0.221441	-1.788549	333.231163	0.221441
33.110000	2.838417	333.100180	0.221260	-1.819039	333.100180	0.221260
33.120000	2.710303	333.032254	0.221083	-1.868218	333.032254	0.221083
33.130000	2.618220	332.965522	0.220897	-1.928275	332.965522	0.220897
33.140000	2.565009	332.878672	0.220689	-1.984623	332.878672	0.220689
33.150000	2.538892	332.792353	0.220446	-2.020658	332.792353	0.220446
33.160000	2.517807	332.747716	0.220158	-2.024568	332.747716	0.220158
33.170000	2.477919	332.775852	0.219823	-1.994838	332.775852	0.219823
33.180000	2.402917	332.875683	0.219447	-1.941533	332.875683	0.219447
33.190000	2.290097	333.011683	0.219041	-1.882436	333.011683	0.219041
33.200000	2.150634	333.130965	0.218622	-1.835742	333.130965	0.218622
33.210000	2.003960	333.188820	0.218204	-1.812932	333.188820	0.218204
33.220000	1.868782	333.168171	0.217796	-1.815484	333.168171	0.217796
33.230000	1.754754	333.082816	0.217398	-1.836914	333.082816	0.217398
33.240000	1.658449	332.963829	0.217004	-1.868390	332.963829	0.217004
33.250000	1.565270	332.837897	0.216601	-1.903933	332.837897	0.216601
33.260000	1.456246	332.710785	0.216180	-1.941773	332.710785	0.216180
33.270000	1.316654	332.565967	0.215737	-1.981355	332.565967	0.215737
33.280000	1.142943	332.379415	0.215276	-2.018763	332.379415	0.215276
33.290000	0.945492	332.141628	0.214814	-2.044284	332.141628	0.214814
33.300000	0.746427	331.873108	0.214375	-2.044202	331.873108	0.214375
33.310000	0.573379	331.622905	0.213985	-2.006076	331.622905	0.213985
33.320000	0.451148	331.449772	0.213665	-1.924988	331.449772	0.213665
33.330000	0.393961	331.395683	0.213427	-1.808133	331.395683	0.213427
33.340000	0.401077	331.465718	0.213269	-1.675903	331.465718	0.213269
33.350000	0.457606	331.624181	0.213185	-1.558390	331.624181	0.213185
33.360000	0.540432	331.807563	0.213162	-1.487242	331.807563	0.213162
33.370000	0.626745	331.946707	0.213191	-1.484575	331.946707	0.213191
33.380000	0.701305	331.987656	0.213261	-1.552929	331.987656	0.213261
33.390000	0.759242	331.903713	0.213363	-1.671295	331.903713	0.213363
33.400000	0.803765	331.697206	0.213484	-1.800514	331.697206	0.213484
33.410000	0.841017	331.394377	0.213611	-1.896868	331.394377	0.213611
33.420000	0.875604	331.037953	0.213736	-1.928104	331.037953	0.213736
33.430000	0.909155	330.679358	0.213857	-1.884336	330.679358	0.213857
33.440000	0.941838	330.369420	0.213980	-1.778968	330.369420	0.213980
33.450000	0.974848	330.146355	0.214117	-1.640122	330.146355	0.214117
33.460000	1.011818	330.023308	0.214277	-1.497888	330.023308	0.214277
33.470000	1.058295	329.981267	0.214463	-1.374118	329.981267	0.214463
33.480000	1.119841	329.972702	0.214666	-1.279120	329.972702	0.214666
33.490000	1.199949	329.936230	0.214872	-1.215188	329.936230	0.214872
33.500000	1.298707	329.816592	0.215069	-1.183070	329.816592	0.215069
33.510000	1.412494	329.581640	0.215246	-1.186087	329.581640	0.215246
33.520000	1.534384	329.230365	0.215404	-1.228526	329.230365	0.215404
33.530000	1.654789	328.790973	0.215544	-1.309124	328.790973	0.215544
33.540000	1.762362	328.311994	0.215674	-1.414469	328.311994	0.215674
33.550000	1.845642	327.850345	0.215798	-1.518094	327.850345	0.215798
33.560000	1.895841	327.459302	0.215924	-1.587911	327.459302	0.215924
33.570000	1.910229	327.178424	0.216054	-1.599153	327.178424	0.216054
33.580000	1.894422	327.027505	0.216192	-1.545997	327.027505	0.216192
33.590000	1.861724	327.006563	0.216336	-1.445294	327.006563	0.216336
33.600000	1.828893	327.102197	0.216485	-1.330224	327.102197	0.216485
33.610000	1.809885	327.297556	0.216640	-1.237135	327.297556	0.216640
33.620000	1.810686	327.580457	0.216802	-1.192036	327.580457	0.216802
33.630000	1.828092	327.944494	0.216975	-1.202602	327.944494	0.216975
33.640000	1.853126	328.382012	0.217160	-1.258180	328.382012	0.217160
33.650000	1.877002	328.873679	0.217355	-1.336385	328.873679	0.217355
33.660000	1.896013	329.383269	0.217551	-1.412271	329.383269	0.217551
33.670000	1.912511	329.864573	0.217737	-1.465857	329.864573	0.217737
33.680000	1.931750	330.280279	0.217902	-1.485632	330.280279	0.217902
33.690000	1.956997	330.624138	0.218042	-1.468436	330.624138	0.218042
33.700000	1.986279	330.933617	0.218158	-1.417962	330.933617	0.218158
33.710000	2.012871	331.283834	0.218254	-1.343799	331.283834	0.218254
33.720000	2.029101	331.763192	0.218335	-1.260938	331.763192	0.218335
33.730000	2.030962	332.440818	0.218400	-1.187951	332.440818	0.218400
33.740000	2.020636	333.339878	0.218450	-1.142396	333.339878	0.218450
33.750000	2.005571	334.427243	0.218486	-1.134400	334.427243	0.218486
33.760000	1.994964	335.622177	0.218519	-1.161660	335.622177	0.218519
33.770000	1.995962	336.819796	0.218562	-1.209203	336.819796	0.218562
33.780000	2.011547	337.921900	0.218629	-1.254752	337.921900	0.218629
33.790000	2.040505	338.867429	0.218726	-1.277168	338.867429	0.218726
33.800000	2.078374	339.654809	0.218845	-1.263813	339.654809	0.218845
33.810000	2.118134	340.348337	0.218969	-1.213781	340.348337	0.218969
33.820000	2.150418	341.062502	0.219078	-1.136768	341.062502	0.219078
33.830000	2.164081	341.924395	0.219162	-1.049426	341.924395	0.219162
33.840000	2.148073	343.024687	0.219222	-0.971127	343.024687	0.219222
33.850000	2.094694	344.376696	0.219271	-0.919762	344.376696	0.219271
33.860000	2.003153	345.903713	0.219326	-0.907331	345.903713	0.219326
33.870000	1.881808	347.463554	0.219399	-0.935665	347.463554	0.219399
33.880000	1.747755	348.901247	0.219491	-0.993988	348.901247	0.219491
33.890000	1.623524	350.106207	0.219598	-1.060604	350.106207	0.219598
33.900000	1.531899	351.048284	0.219714	-1.109594	351.048284	0.219714
33.910000	1.490539	351.778686	0.219836	-1.120544	351.778686	0.219836
33.920000	1.507885	352.399851	0.219967	-1.086972	352.399851	0.219967
33.930000	1.581118	353.022229	0.220107	-1.019042	353.022229	0.220107
33.940000	1.696360	353.728232	0.220256	-0.938891	353.728232	0.220256
33.950000	1.831319	354.554728	0.220408	-0.870780	354.554728	0.220408
33.960000	1.960448	355.493218	0.220559	-0.830877	355.493218	0.220559
33.970000	2.061934	356.499951	0.220708	-0.821310	356.499951	0.220708
33.980000	2.124411	357.509732	0.220856	-0.830673	357.509732	0.220856
33.990000	2.150421	358.452289	0.221005	-0.840105	358.452289	0.221005
34.000000	2.154483	359.271682	0.221154	-0.831944	359.271682	0.221154
34.010000	2.156036	359.945255	0.221304	-0.797277	359.945255	0.221304
34.020000	2.170379	360.493430	0.221450	-0.739410	360.493430	0.221450
34.030000	2.202056	360.972143	0.221591	-0.672015	360.972143	0.221591
34.040000	2.243972	361.447907	0.221720	-0.613050	361.447907	0.221720
34.050000	2.282320	361.966365	0.221832	-0.577516	361.966365	0.221832
34.060000	2.304096	362.530464	0.221917	-0.572509	362.530464	0.221917
34.070000	2.302714	363.099543	0.221968	-0.596517	363.099543	0.221968
34.080000	2.278960	363.608683	0.221980	-0.642411	363.608683	0.221980
34.090000	2.237790	363.996663	0.221952	-0.701764	363.996663	0.221952
34.100000	2.184112	364.227778	0.221889	-0.768006	364.227778	0.221889
34.110000	2.120738	364.298696	0.221798	-0.837160	364.298696	0.221798
34.120000	2.049552	364.231205	0.221691	-0.906496	364.231205	0.221691
34.130000	1.974389	364.058318	0.221578	-0.972441	364.058318	0.221578
34.140000	1.902970	363.811377	0.221466	-1.029325	363.811377	0.221466
34.150000	1.846072	363.511732	0.221358	-1.070054	363.511732	0.221358
34.160000	1.814056	363.167378	0.221252	-1.088761	363.167378	0.221252
34.170000	1.812554	362.774802	0.221143	-1.084236	362.774802	0.221143
34.180000	1.839474	362.326953	0.221028	-1.062167	362.326953	0.221028
34.190000	1.884665	361.825892	0.220903	-1.034499	361.825892	0.220903
34.200000	1.932297	361.293884	0.220768	-1.015610	361.293884	0.220768
34.210000	1.965017	360.774258	0.220629	-1.016736	360.774258	0.220629
34.220000	1.968578	360.317638	0.220488	-1.041078	360.317638	0.220488
34.230000	1.935669	359.958370	0.220348	-1.081883	359.958370	0.220348
34.240000	1.867924	359.693681	0.220205	-1.124470	359.693681	0.220205
34.250000	1.775449	359.478319	0.220050	-1.151662	359.478319	0.220050
34.260000	1.673862	359.239515	0.219877	-1.150655	359.239515	0.219877
34.270000	1.579661	358.905983	0.219680	-1.118721	358.905983	0.219680
34.280000	1.505412	358.436921	0.219460	-1.065268	358.436921	0.219460
34.290000	1.456453	357.836891	0.219224	-1.009008	357.836891	0.219224
34.300000	1.430315	357.149841	0.218982	-0.971013	357.149841	0.218982
34.310000	1.419065	356.435896	0.218746	-0.966439	356.435896	0.218746
34.320000	1.413559	355.742674	0.218526	-0.998581	355.742674	0.218526
34.330000	1.407610	355.084758	0.218326	-1.057942	355.084758	0.218326
34.340000	1.399952	354.440477	0.218149	-1.126561	354.440477	0.218149
34.350000	1.392916	353.766629	0.217990	-1.185288	353.766629	0.217990
34.360000	1.388643	353.023529	0.217841	-1.220520	353.023529	0.217841
34.370000	1.385270	352.198346	0.217687	-1.227579	352.198346	0.217687
34.380000	1.375683	351.316147	0.217515	-1.209957	351.316147	0.217515
34.390000	1.350012	350.434295	0.217310	-1.175634	350.434295	0.217310
34.400000	1.300770	349.623427	0.217069	-1.132816	349.623427	0.217069
34.410000	1.227982	348.943313	0.216796	-1.087304	348.943313	0.216796
34.420000	1.141403	348.422985	0.216506	-1.042551	348.422985	0.216506
34.430000	1.058176	348.052243	0.216217	-1.001790	348.052243	0.216217
34.440000	0.996414	347.787613	0.215944	-0.970215	347.787613	0.215944
34.450000	0.967248	347.570846	0.215693	-0.954993	347.570846	0.215693
34.460000	0.969095	347.352924	0.215466	-0.962307	347.352924	0.215466
34.470000	0.987292	347.113238	0.215259	-0.992873	347.113238	0.215259
34.480000	0.999883	346.864860	0.215070	-1.038909	346.864860	0.215070
34.490000	0.987112	346.643279	0.214902	-1.085050	346.643279	0.214902
34.500000	0.940067	346.484304	0.214755	-1.113504	346.484304	0.214755
34.510000	0.864204	346.401806	0.214628	-1.111305	346.401806	0.214628
34.520000	0.776398	346.375068	0.214515	-1.076213	346.375068	0.214515
34.530000	0.697631	346.350492	0.214408	-1.018414	346.350492	0.214408
34.540000	0.645337	346.256857	0.214301	-0.956965	346.256857	0.214301
34.550000	0.628639	346.029273	0.214193	-0.912334	346.029273	0.214193
34.560000	0.647368	345.634228	0.214090	-0.898289	345.634228	0.214090
34.570000	0.693778	345.086829	0.214004	-0.916970	345.086829	0.214004
34.580000	0.755474	344.452690	0.213948	-0.959526	344.452690	0.213948
34.590000	0.818694	343.831824	0.213925	-1.011673	343.831824	0.213925
34.600000	0.871528	343.328941	0.213934	-1.060773	343.328941	0.213934
34.610000	0.906585	343.020234	0.213961	-1.100399	343.020234	0.213961
34.620000	0.922361	342.928331	0.213994	-1.130276	342.928331	0.213994
34.630000	0.922911	343.014491	0.214019	-1.152452	343.014491	0.214019
34.640000	0.916089	343.191543	0.214029	-1.166648	343.191543	0.214029
34.650000	0.911142	343.353949	0.214023	-1.167920	343.353949	0.214023
34.660000	0.916392	343.414153	0.214007	-1.148251	343.414153	0.214007
34.670000	0.937353	343.330247	0.213989	-1.101386	343.330247	0.213989
34.680000	0.975333	343.112833	0.213979	-1.028292	343.112833	0.213979
34.690000	1.026590	342.809114	0.213982	-0.940062	342.809114	0.213982
34.700000	1.082410	342.474499	0.213997	-0.856300	342.474499	0.213997
34.710000	1.130631	342.147936	0.214015	-0.799372	342.147936	0.214015
34.720000	1.158968	341.842492	0.214026	-0.786879	341.842492	0.214026
34.730000	1.159746	341.551446	0.214019	-0.825383	341.551446	0.214019
34.740000	1.134529	341.260970	0.213993	-0.907562	341.260970	0.213993
34.750000	1.096204	340.959582	0.213950	-1.013688	340.959582	0.213950
34.760000	1.066391	340.640581	0.213902	-1.117034	340.640581	0.213902
34.770000	1.068012	340.300771	0.213858	-1.191762	340.300771	0.213858
34.780000	1.115709	339.941180	0.213830	-1.220821	339.941180	0.213830
34.790000	1.208538	339.572249	0.213824	-1.201033	339.572249	0.213824
34.800000	1.328700	339.220345	0.213843	-1.143410	339.220345	0.213843
34.810000	1.447141	338.929303	0.213882	-1.068690	338.929303	0.213882
34.820000	1.533536	338.752473	0.213931	-1.000099	338.752473	0.213931
34.830000	1.566422	338.736118	0.213980	-0.956194	338.736118	0.213980
34.840000	1.539572	338.900433	0.214015	-0.946248	338.900433	0.214015
34.850000	1.462678	339.226836	0.214027	-0.969332	339.226836	0.214027
34.860000	1.356628	339.658529	0.214013	-1.016783	339.658529	0.214013
34.870000	1.245504	340.116306	0.213972	-1.076477	340.116306	0.213972
34.880000	1.148446	340.525063	0.213909	-1.136861	340.525063	0.213909
34.890000	1.074497	340.840774	0.213834	-1.189355	340.840774	0.213834
34.900000	1.022273	341.066205	0.213758	-1.229019	341.066205	0.213758
34.910000	0.984051	341.248044	0.213696	-1.254289	341.248044	0.213696
34.920000	0.951768	341.457060	0.213658	-1.266374	341.457060	0.213658
34.930000	0.921772	341.760946	0.213648	-1.268263	341.760946	0.213648
34.940000	0.896286	342.201785	0.213665	-1.263316	342.201785	0.213665
34.950000	0.881572	342.785891	0.213703	-1.254113	342.785891	0.213703
34.960000	0.884328	343.486887	0.213754	-1.242535	343.486887	0.213754
34.970000	0.908161	344.257751	0.213810	-1.231031	344.257751	0.213810
34.980000	0.951263	345.045936	0.213864	-1.223589	345.045936	0.213864
34.990000	1.005677	345.806394	0.213910	-1.224739	345.806394	0.213910
